order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2290441,66963,prior,17,0,12,9.0
2482597,13349,prior,42,2,11,2.0
351484,94019,train,42,5,12,0.0
2159786,140023,prior,30,4,19,7.0
2173403,102208,prior,29,4,10,3.0
2521137,178736,prior,1,0,15,
2094526,169865,prior,5,0,20,30.0
979122,79943,prior,10,1,12,0.0
3311140,24367,prior,2,5,21,25.0
939455,192171,prior,31,6,16,7.0
1642695,189975,prior,13,3,8,23.0
1182536,59309,prior,8,6,11,7.0
3143099,110345,prior,1,2,11,
198556,101423,prior,5,1,15,8.0
2758436,129928,prior,23,1,13,5.0
730658,117064,prior,10,0,11,8.0
835013,116150,prior,5,0,12,16.0
2489605,200604,prior,2,5,14,4.0
3338198,535,prior,1,4,12,
2562777,22880,prior,12,4,7,5.0
1978614,203328,prior,17,5,12,17.0
3085990,196224,prior,91,5,15,2.0
216214,37505,prior,5,2,17,4.0
1850154,90931,prior,12,3,11,24.0
1404016,59877,prior,27,5,10,4.0
3069115,189084,prior,52,3,8,5.0
2089358,102282,prior,11,5,23,6.0
2737716,61699,prior,28,0,17,7.0
3349484,164641,prior,2,0,17,17.0
1012860,77123,prior,24,6,20,7.0
278609,42763,train,5,5,15,30.0
955582,85922,prior,25,4,13,4.0
2254121,145825,prior,4,5,18,6.0
1889000,117460,prior,39,1,10,6.0
775652,146578,prior,6,1,7,8.0
2598429,180995,prior,17,4,8,10.0
1273357,65881,prior,2,5,16,13.0
2740412,96403,prior,29,1,16,6.0
2208302,102316,prior,5,3,18,19.0
1942285,157754,prior,9,2,11,6.0
535440,47214,prior,19,0,14,7.0
1141418,97158,prior,9,0,10,1.0
2954225,33618,prior,1,2,16,
983965,133847,prior,34,2,13,28.0
1783639,144068,prior,32,1,22,19.0
2998207,32537,prior,22,3,17,8.0
432473,107911,prior,12,0,9,9.0
2978424,75762,prior,68,4,18,8.0
649676,40481,prior,6,0,10,15.0
250241,37049,prior,2,6,14,21.0
3379919,172869,prior,11,3,15,11.0
162722,59400,prior,7,1,20,7.0
8211,31977,prior,12,1,22,7.0
1677205,110478,prior,6,2,16,24.0
1996803,155527,prior,1,2,13,
1601727,94820,prior,16,5,13,30.0
1222184,80466,prior,3,5,15,30.0
1710186,53392,prior,13,2,9,10.0
558809,91601,prior,38,4,12,3.0
914286,21789,prior,12,1,11,8.0
1087954,86176,prior,6,4,15,26.0
1432029,34192,prior,12,1,7,2.0
3237183,163005,prior,7,4,13,5.0
664104,87597,prior,4,2,12,7.0
2167790,56656,prior,7,3,14,6.0
933497,47676,prior,3,6,10,2.0
1029787,24125,prior,21,0,10,3.0
1608598,112562,prior,8,2,16,5.0
2299229,24046,prior,1,0,10,
1971455,100611,train,9,4,6,30.0
1230988,10150,prior,5,1,10,20.0
1136432,187086,train,5,6,18,3.0
2188110,150312,prior,10,0,12,14.0
899645,93070,prior,12,1,9,7.0
421577,159770,prior,14,5,11,4.0
247255,28132,prior,12,3,15,5.0
2311765,74896,prior,34,1,15,4.0
2209179,57367,prior,43,3,8,2.0
1751449,26643,prior,5,5,11,10.0
1150455,164977,prior,11,4,19,1.0
2009100,166866,prior,44,3,13,2.0
2321876,62340,prior,49,0,14,2.0
2330336,127823,prior,5,0,19,4.0
320724,179851,prior,1,4,17,
429431,24277,prior,11,6,17,5.0
1402189,56082,prior,11,1,16,10.0
400728,39300,prior,28,0,17,14.0
621990,23725,prior,19,2,11,16.0
2062305,104952,prior,38,5,12,14.0
2079966,178099,prior,10,0,21,16.0
105143,1443,prior,15,6,22,8.0
1609778,202080,prior,13,2,13,21.0
1858938,66563,prior,11,5,18,12.0
908659,54224,prior,2,3,0,30.0
1735896,34687,prior,8,6,19,8.0
1476192,4855,prior,25,2,18,12.0
436794,140192,prior,49,3,8,5.0
3095658,194006,prior,50,0,9,2.0
2543313,122340,prior,2,6,14,1.0
123625,71803,prior,40,4,10,6.0
573931,31569,prior,25,3,15,15.0
2211454,108067,prior,4,3,20,19.0
751167,54064,prior,4,1,23,7.0
2106146,12305,prior,10,2,10,26.0
1360945,58833,prior,11,0,15,7.0
1605979,172765,prior,5,1,19,8.0
1100955,130358,prior,27,0,18,2.0
2116853,101010,prior,42,5,16,4.0
1967764,199457,prior,6,6,17,30.0
492636,16621,prior,3,2,10,13.0
3288483,162985,prior,12,1,12,3.0
2553393,63238,prior,12,0,22,3.0
3045163,174206,prior,5,2,11,9.0
729378,90978,prior,4,1,8,13.0
2078549,156006,train,5,6,15,30.0
55590,45722,prior,13,5,7,30.0
223266,98085,prior,24,3,16,5.0
1912655,35803,prior,20,0,13,30.0
1929731,170174,prior,46,5,13,3.0
2272118,74490,prior,3,5,9,30.0
154379,107842,prior,4,2,12,13.0
272217,41085,prior,49,5,9,1.0
1215665,11001,prior,42,1,8,3.0
172055,48127,prior,15,3,18,0.0
914694,97586,prior,6,3,12,30.0
578452,98085,prior,31,5,14,2.0
257780,44581,prior,3,6,20,5.0
716510,83630,prior,5,5,11,3.0
1923570,75690,test,46,6,11,7.0
2183542,95061,prior,19,4,11,3.0
541976,91260,prior,3,3,9,6.0
2397788,148320,prior,10,0,12,2.0
1521901,57020,prior,6,0,17,4.0
1476646,51432,prior,32,3,2,1.0
962710,50892,prior,4,1,17,6.0
391704,176195,prior,49,6,16,5.0
2886431,100071,prior,15,2,17,1.0
2300459,1923,prior,8,2,14,12.0
1425890,149263,prior,11,2,17,1.0
2314694,185115,train,15,0,8,7.0
3300090,128954,prior,6,3,11,30.0
1552739,168162,prior,77,3,13,1.0
2328651,143071,prior,6,2,16,30.0
2268287,62439,prior,25,6,23,3.0
979094,8144,prior,27,0,9,30.0
3348566,48075,prior,4,0,18,20.0
471765,121714,prior,11,0,10,1.0
3308821,196932,prior,28,5,13,7.0
1203038,124983,prior,17,6,18,2.0
68247,157724,prior,3,2,13,7.0
154289,52795,prior,13,2,8,4.0
3372462,135656,prior,4,0,16,21.0
368035,134652,prior,22,1,14,24.0
1090367,167616,prior,10,4,14,10.0
1857422,75591,prior,2,4,20,30.0
1680002,36228,prior,20,1,10,8.0
2826705,88212,prior,1,6,18,
1310236,104219,test,19,3,16,10.0
1959704,129571,prior,19,6,15,20.0
1548613,83916,train,39,0,13,3.0
2407965,6618,test,29,4,23,22.0
14644,59569,prior,10,5,14,13.0
818040,180137,prior,35,4,23,11.0
2505372,58218,prior,17,6,13,5.0
3267754,172988,prior,13,2,11,7.0
990708,187431,prior,6,5,20,0.0
3050024,9097,prior,46,2,16,10.0
2971219,95029,prior,34,2,12,8.0
2618290,125474,prior,30,6,13,20.0
3077426,13615,prior,5,2,9,7.0
1147339,111590,prior,26,1,12,3.0
2953345,14670,prior,10,1,22,30.0
1370636,133722,prior,3,2,10,21.0
2781183,128289,train,6,4,19,30.0
31063,166264,prior,37,3,18,9.0
850639,204075,prior,55,0,15,6.0
1160653,57096,train,31,1,12,11.0
1713572,144020,prior,2,2,11,0.0
187796,183282,prior,14,3,7,4.0
1890713,30558,prior,9,1,17,30.0
3274876,140530,prior,1,4,14,
2930853,166410,prior,16,6,17,15.0
797588,151454,prior,5,6,17,30.0
2412512,72202,prior,15,5,22,12.0
2218611,72421,prior,20,2,13,2.0
3239415,79253,prior,2,6,7,5.0
161530,77235,prior,25,4,9,4.0
2541026,49021,prior,3,1,16,30.0
2616691,131733,train,31,4,12,28.0
3165862,103511,prior,1,0,11,
2143746,148853,train,4,6,4,13.0
2786632,140093,prior,7,1,17,2.0
1878486,182589,prior,6,2,9,22.0
692057,67531,prior,42,1,13,3.0
3223944,66317,prior,4,6,14,30.0
2498397,93152,prior,2,6,9,30.0
515069,55506,prior,4,1,10,11.0
1137199,174146,prior,12,6,13,12.0
111960,110181,prior,59,0,20,4.0
2926370,158886,prior,21,3,13,6.0
826797,144887,prior,11,1,11,3.0
2967535,109752,prior,8,0,11,10.0
1030294,77133,prior,17,3,17,30.0
217746,143891,prior,40,2,16,1.0
1624760,179920,prior,29,2,11,1.0
2995506,69246,prior,10,1,8,14.0
1799372,106131,prior,15,0,15,0.0
269237,54979,prior,30,0,13,6.0
564482,116531,test,6,3,8,30.0
3078584,131733,prior,21,3,13,6.0
1134390,187144,prior,30,5,19,5.0
3381336,176512,train,28,2,16,12.0
3141467,158284,prior,3,2,20,9.0
468371,46549,prior,16,4,15,18.0
2672091,166181,prior,2,3,11,30.0
1797399,97345,prior,15,1,15,21.0
1295756,60961,train,24,1,15,9.0
2810729,77173,test,37,0,11,2.0
2190639,66998,prior,74,5,17,0.0
150509,105390,prior,18,6,14,4.0
282357,108528,train,32,0,16,28.0
1133510,151058,prior,21,2,13,4.0
1119812,20688,prior,35,2,14,3.0
1510888,9578,prior,7,5,14,25.0
2054176,153681,prior,5,3,12,17.0
1197017,60730,prior,6,1,16,21.0
577749,95977,prior,9,1,11,17.0
204353,153406,prior,51,5,18,7.0
1346211,107792,prior,12,3,14,17.0
1164633,60491,prior,14,0,8,13.0
112851,94577,prior,3,1,11,11.0
1155162,203128,prior,1,2,16,
258759,197226,prior,39,4,11,20.0
3021413,171352,train,16,2,15,11.0
1311282,94151,prior,1,1,12,
482235,89187,prior,49,3,8,7.0
2126241,49910,prior,32,5,11,8.0
501482,59139,prior,24,6,16,13.0
2481028,22855,prior,10,0,8,10.0
10780,163795,prior,14,3,19,30.0
2583812,182570,prior,14,2,17,6.0
9075,156733,prior,5,0,12,27.0
2357438,189246,prior,29,2,10,17.0
2260957,152724,prior,7,2,13,21.0
2696478,32639,prior,4,3,16,17.0
167746,51432,prior,34,0,20,9.0
1004188,714,prior,8,2,13,30.0
1323331,60151,prior,6,5,6,7.0
1558071,50372,prior,4,4,9,8.0
1307270,45226,prior,59,0,13,7.0
964683,205727,prior,10,5,13,2.0
1209574,125312,prior,12,5,18,15.0
1475194,57924,prior,2,6,10,30.0
2822407,179478,train,4,4,18,30.0
3031065,39954,prior,1,0,8,
230853,52263,prior,1,1,18,
877184,84092,prior,24,5,20,3.0
2289959,117474,prior,7,4,13,7.0
499897,45784,prior,3,0,17,6.0
1090307,174318,prior,7,5,15,5.0
2663171,119192,prior,6,2,7,21.0
396340,2483,prior,15,0,14,4.0
1073141,40069,prior,2,5,16,30.0
2814600,13035,prior,27,3,9,9.0
3181130,135963,prior,43,1,20,2.0
2694985,142400,prior,26,0,16,7.0
147315,94876,prior,1,6,15,
2913264,164171,prior,3,6,16,11.0
686493,35926,prior,11,1,8,6.0
3000478,15367,prior,25,2,16,4.0
475012,141081,prior,16,6,13,30.0
2489920,9279,prior,5,2,8,1.0
68056,85577,prior,85,2,12,3.0
2970957,28153,prior,1,1,14,
1351341,110987,prior,30,4,10,13.0
1052760,26518,prior,11,5,21,13.0
1951021,124636,prior,43,3,10,3.0
2735578,123824,prior,12,0,20,0.0
2836027,11953,prior,27,1,23,3.0
1461337,41601,prior,7,3,21,9.0
2983678,31274,prior,2,2,14,13.0
1944576,188173,prior,5,3,10,1.0
2448263,61542,prior,68,0,17,0.0
2527211,138760,prior,4,4,7,2.0
1152876,33752,prior,5,1,8,12.0
2903610,23214,prior,4,4,11,10.0
219096,57009,prior,25,3,18,3.0
2423984,74805,prior,26,4,12,17.0
2131077,29509,prior,6,1,20,23.0
993437,145549,test,45,4,17,6.0
1151172,96897,prior,1,1,19,
2147899,147552,prior,30,4,9,6.0
2381440,174886,prior,3,5,13,13.0
2831372,190213,prior,6,3,0,14.0
2473492,198902,prior,3,1,10,5.0
1912689,111472,prior,17,1,18,19.0
298442,70604,train,4,6,11,2.0
658391,110173,prior,14,6,17,18.0
1231329,173679,prior,14,3,18,7.0
920816,177320,prior,5,6,12,30.0
126493,145899,prior,8,5,9,7.0
2577428,175024,prior,32,0,14,13.0
676310,91773,prior,14,2,16,30.0
3385846,55704,prior,2,1,22,7.0
1897770,187407,prior,16,1,8,14.0
2841135,144197,prior,18,2,15,7.0
2965524,135867,prior,39,2,11,1.0
2501002,44250,prior,78,0,16,6.0
312941,127020,prior,13,2,16,0.0
2007498,102729,prior,6,3,10,7.0
38455,164738,prior,21,2,15,30.0
3291745,107608,prior,21,2,18,1.0
2074277,160948,prior,3,2,9,4.0
3364231,134800,prior,31,4,17,3.0
415721,45795,prior,80,3,9,2.0
1222238,47302,prior,55,3,14,4.0
2338214,80659,prior,20,2,11,14.0
1279751,191487,prior,1,5,21,
1497039,96135,prior,6,0,20,8.0
2242008,25967,prior,14,4,14,8.0
1283860,177487,prior,22,2,16,4.0
1915160,57062,prior,7,0,15,20.0
2072808,33059,prior,24,3,11,2.0
1404060,106723,prior,24,5,10,12.0
314562,189258,prior,15,1,10,7.0
1871534,197309,prior,7,2,17,26.0
3092315,118585,prior,1,4,5,
1167953,9591,prior,13,2,17,11.0
1390170,183054,prior,11,6,22,13.0
37166,185841,prior,21,0,10,10.0
1967098,122590,prior,3,3,13,6.0
3255799,14325,prior,5,0,12,13.0
1777197,38653,prior,13,2,16,2.0
2596436,6325,prior,16,5,10,9.0
2041031,89027,prior,11,4,22,3.0
773883,43884,prior,1,1,20,
1831811,118678,prior,27,1,19,3.0
3241926,164610,prior,1,6,10,
2659806,113612,prior,6,5,10,4.0
771080,141068,prior,14,1,17,30.0
1005297,147255,prior,15,0,19,2.0
2596712,166330,prior,3,4,8,6.0
2264481,25409,prior,46,5,17,7.0
1304474,10446,prior,15,5,13,2.0
1397788,66901,prior,8,2,16,4.0
289999,32265,prior,6,5,9,12.0
1056318,88436,prior,28,0,10,5.0
2190869,97305,prior,28,0,7,9.0
2741637,186534,prior,10,0,14,7.0
1195084,278,prior,44,3,13,0.0
2351079,105461,prior,2,0,16,30.0
3357349,77830,prior,4,2,20,0.0
2621094,181991,prior,30,0,10,12.0
2507050,195008,prior,9,6,10,30.0
2773924,132073,prior,2,0,21,6.0
2258546,88153,prior,26,0,13,4.0
1858209,115491,prior,44,4,10,8.0
234606,120429,prior,7,4,12,12.0
1310890,192746,prior,8,5,13,30.0
339090,188434,prior,5,6,12,10.0
3120072,25286,prior,6,2,14,20.0
1161943,77799,prior,5,1,15,4.0
2955426,59148,prior,19,6,3,5.0
1957706,161937,prior,9,2,8,5.0
1501210,161845,prior,5,0,17,30.0
1854035,94102,prior,7,0,12,10.0
2843119,151941,prior,4,6,10,5.0
2330706,202689,prior,80,0,14,1.0
1816153,128344,prior,15,6,16,13.0
1261775,37980,prior,5,4,10,21.0
2397754,193989,prior,3,3,8,17.0
801805,115109,prior,21,5,13,3.0
3192971,17667,prior,10,5,8,4.0
231758,191007,prior,51,1,22,11.0
1392722,52496,prior,23,0,20,3.0
1051456,98218,prior,6,6,10,26.0
824190,33864,prior,27,0,16,6.0
2813238,129336,prior,37,2,12,15.0
1010802,30385,prior,11,0,8,7.0
1041084,199625,prior,29,2,21,3.0
469977,146737,prior,42,5,12,5.0
2685162,64121,prior,5,0,13,5.0
438263,196737,prior,18,1,16,14.0
894797,54815,prior,2,6,9,9.0
825048,169203,prior,2,2,9,13.0
3334300,49545,prior,15,0,12,7.0
4502,128987,prior,98,0,21,2.0
817683,143452,prior,32,0,8,3.0
168003,51817,prior,5,6,13,30.0
1660357,35273,prior,6,6,8,14.0
2068936,58284,train,9,2,13,4.0
3370133,161481,prior,11,6,15,13.0
3224743,93250,train,5,4,16,10.0
958493,90906,prior,9,5,16,4.0
2971804,39524,prior,10,0,9,17.0
1169505,99253,prior,52,5,22,1.0
2107383,86129,prior,16,4,16,7.0
536054,7285,prior,38,3,10,7.0
1991747,86633,train,100,4,11,1.0
3279099,46208,prior,16,3,12,9.0
3417121,204283,prior,57,0,8,1.0
1495027,169005,prior,17,3,22,8.0
512981,144369,prior,17,3,17,30.0
2666382,206100,prior,3,0,12,30.0
2729874,130514,prior,6,2,8,14.0
1397499,83011,prior,13,3,17,6.0
109144,48780,prior,2,3,9,30.0
2891615,29543,prior,2,5,7,30.0
914387,155843,train,100,3,14,1.0
1233558,94556,prior,5,1,14,29.0
647432,155595,prior,3,6,22,13.0
1540709,30770,prior,10,4,7,22.0
3189307,143192,prior,13,1,19,3.0
1835231,45403,prior,15,2,8,4.0
2431160,143240,prior,12,4,14,4.0
3420523,2475,prior,1,4,18,
949885,150340,prior,16,3,15,8.0
588958,125380,prior,10,2,11,25.0
131755,177979,prior,1,6,9,
1020214,25555,prior,1,6,8,
74063,156812,prior,17,3,11,26.0
2728407,168771,prior,15,3,14,2.0
2748209,110946,prior,2,5,16,0.0
2625054,167587,prior,25,5,17,5.0
2435090,72036,prior,7,6,10,28.0
2677011,90069,prior,17,2,11,28.0
2458703,59847,prior,11,5,11,17.0
1075891,56675,prior,8,4,16,7.0
516634,107334,prior,12,2,13,17.0
388961,559,prior,2,6,11,1.0
908054,119341,prior,3,1,11,14.0
595366,152549,prior,4,5,13,30.0
118470,142376,prior,6,0,10,30.0
2136083,205906,prior,16,2,14,22.0
2907005,127359,prior,23,0,18,15.0
293221,4159,test,4,2,8,9.0
682588,6425,prior,13,6,17,12.0
2520969,147500,prior,27,4,12,4.0
1912597,94545,prior,1,2,10,
2396407,34040,prior,5,1,1,14.0
2883945,129029,prior,4,1,10,7.0
1455584,128198,prior,6,0,18,21.0
678110,93169,test,8,4,22,1.0
654498,37577,prior,44,3,20,3.0
3012326,51650,prior,10,0,13,14.0
459921,49360,prior,3,0,14,21.0
923465,137473,train,6,2,12,6.0
2311938,91859,prior,3,2,20,7.0
119000,67023,prior,80,0,15,1.0
906491,121173,train,5,5,8,30.0
840932,103686,prior,24,2,8,11.0
1968475,127811,prior,14,1,14,7.0
2111187,154557,train,61,4,15,7.0
980274,196732,prior,14,5,17,12.0
1491793,185033,prior,49,5,7,2.0
2538170,200254,prior,40,6,23,7.0
2097362,105084,prior,2,4,19,4.0
103218,100155,prior,43,4,15,30.0
1844927,124159,prior,3,0,10,6.0
748031,49544,prior,19,3,7,10.0
658524,84085,prior,5,4,10,1.0
857502,53050,prior,25,4,15,1.0
246617,116919,prior,3,2,15,30.0
3226515,181172,prior,26,0,15,7.0
42456,77124,prior,42,0,13,3.0
806835,47490,prior,25,1,12,6.0
2323262,32383,prior,32,0,10,4.0
3356088,62254,prior,5,4,12,17.0
1148218,65700,prior,13,1,14,17.0
154062,123233,prior,35,0,17,2.0
1070225,14330,prior,10,6,13,19.0
1220272,154827,prior,40,5,16,18.0
152826,132554,prior,8,5,15,7.0
2313975,67649,train,5,0,3,30.0
1821782,15474,prior,22,0,14,6.0
1263087,84147,prior,13,1,16,30.0
843776,54184,prior,4,6,8,3.0
38845,202204,prior,4,4,10,7.0
20662,160452,prior,7,3,13,9.0
1701002,162951,prior,6,2,15,16.0
1834992,56775,prior,46,3,9,15.0
1729432,636,prior,2,1,11,30.0
2950536,13785,prior,38,1,16,3.0
237617,175490,prior,26,1,11,7.0
405884,174507,prior,9,5,13,4.0
773217,191570,prior,28,5,15,3.0
479738,204447,prior,14,4,14,30.0
999938,54834,prior,10,5,8,10.0
2954884,57306,prior,23,1,7,8.0
3259875,110129,prior,93,0,18,0.0
2073002,89322,prior,2,1,16,30.0
629476,133596,prior,5,5,8,30.0
2843786,79585,prior,42,4,9,3.0
3004558,14172,prior,48,6,17,0.0
951876,90731,prior,16,4,8,4.0
3386607,170580,prior,16,5,13,7.0
2262481,92580,prior,10,2,10,7.0
2084290,2523,prior,5,6,9,8.0
67801,4825,prior,20,1,10,2.0
1041618,101181,test,15,6,16,30.0
2291851,93244,prior,19,6,9,6.0
1328104,161290,prior,9,0,15,9.0
3111230,116734,prior,2,0,15,11.0
1377620,49225,prior,6,6,14,21.0
2770871,85532,prior,21,6,11,30.0
1668386,124392,train,24,0,21,12.0
1574936,96531,prior,41,0,10,4.0
2160818,108978,prior,5,1,22,30.0
2247818,182772,prior,27,4,12,0.0
2088894,86404,prior,40,4,14,2.0
1522023,24926,prior,13,5,8,18.0
1175606,72467,prior,4,4,13,4.0
713636,5313,prior,3,1,17,30.0
2640902,39282,prior,30,6,7,10.0
738438,69381,prior,7,3,20,4.0
1315532,160166,prior,12,1,12,5.0
2968540,97607,prior,4,5,14,9.0
3207604,173979,prior,11,0,19,5.0
3313727,93725,prior,26,0,14,11.0
1834101,157742,prior,25,1,15,28.0
799467,52165,prior,3,0,9,22.0
2662700,33347,train,13,1,8,30.0
2301120,89466,prior,5,6,13,30.0
554539,166700,prior,29,3,8,2.0
1856196,8542,prior,1,3,6,
41089,201930,prior,3,1,10,1.0
1226587,176412,prior,4,2,15,28.0
1991396,192900,prior,12,0,11,9.0
855984,117789,prior,4,1,18,2.0
3167104,42058,prior,17,2,20,3.0
1555607,150759,prior,3,5,19,2.0
338002,155275,prior,5,5,10,30.0
1054166,175821,prior,1,2,16,
1589007,132580,train,4,4,18,30.0
446116,129166,prior,21,5,15,6.0
2084449,34737,prior,8,6,11,6.0
1480757,39300,prior,12,0,12,4.0
3000672,4614,prior,16,6,10,12.0
1318121,97695,prior,74,1,13,4.0
1168125,39911,prior,38,2,16,2.0
2611621,171089,prior,3,0,23,30.0
3350027,30804,train,15,2,13,20.0
1399780,83202,prior,14,4,15,4.0
1156894,203166,prior,28,2,16,1.0
59586,77275,prior,1,5,20,
2522482,186630,prior,59,3,12,6.0
3187777,164405,prior,2,0,16,22.0
1688686,102699,prior,15,0,9,5.0
449042,108845,prior,11,1,17,11.0
2865769,182570,prior,13,3,18,8.0
2887107,199944,test,20,5,6,13.0
3145723,156680,prior,2,2,10,7.0
1292550,109681,prior,7,3,12,5.0
3173544,86076,prior,52,2,16,2.0
58404,187972,prior,98,3,9,1.0
736256,119639,prior,6,0,15,21.0
3108425,204102,prior,3,4,13,6.0
1629248,78133,prior,2,1,13,14.0
2805655,10370,prior,19,0,16,13.0
371442,71195,prior,5,4,20,12.0
575357,195224,prior,4,4,19,6.0
846452,206123,prior,10,5,14,8.0
481895,13464,prior,1,4,8,
1396540,205541,prior,5,1,10,14.0
2368577,189655,prior,4,3,9,1.0
2233522,86492,prior,4,4,9,30.0
2277862,184923,train,8,5,13,30.0
2241684,137586,prior,10,6,7,8.0
1496341,49200,prior,52,3,20,2.0
1068427,145643,prior,7,2,18,10.0
979128,188775,prior,16,1,18,30.0
508983,129374,prior,1,0,10,
545461,44666,prior,7,2,10,30.0
3168060,136803,prior,1,5,16,
80942,131373,train,13,3,8,30.0
1290584,157109,prior,6,1,13,19.0
1568450,166794,prior,23,6,19,16.0
2985675,133892,prior,53,6,10,7.0
2763484,5776,prior,5,5,8,8.0
3119403,51883,prior,14,1,15,17.0
1424208,48419,test,15,1,14,19.0
402321,12377,prior,17,5,8,17.0
1925516,83734,prior,3,0,19,6.0
584832,158875,prior,3,1,8,5.0
2090015,166181,prior,10,4,14,12.0
2617902,141469,prior,10,1,11,6.0
3277891,32246,prior,2,5,11,28.0
1945179,181168,test,6,0,16,13.0
1372118,115862,prior,13,2,10,6.0
2410706,129747,prior,46,0,14,6.0
2269207,128496,prior,15,1,7,4.0
842262,53974,prior,3,6,10,7.0
2120543,169147,prior,27,2,17,8.0
842700,140233,prior,48,3,9,2.0
1077813,114925,prior,14,1,12,6.0
1814056,103448,prior,3,2,11,12.0
1302099,27856,prior,16,1,10,3.0
996818,137758,prior,24,3,9,9.0
2687631,197829,prior,37,2,10,2.0
2424878,93377,prior,7,0,5,14.0
2368864,59396,prior,8,1,12,6.0
3283715,132002,prior,25,4,16,8.0
2474995,184750,train,4,4,17,30.0
1610526,201940,prior,2,4,16,30.0
3058825,91348,prior,4,4,18,8.0
1524180,11200,prior,6,0,19,5.0
2074317,171317,prior,1,0,18,
2921046,51314,prior,12,4,16,21.0
1582464,205060,prior,2,1,20,2.0
1857877,136554,prior,21,4,20,3.0
25207,139359,prior,15,4,12,5.0
1590687,122414,prior,6,1,18,16.0
1679376,153394,prior,4,2,18,21.0
295816,78343,prior,41,0,15,2.0
2675282,158980,prior,20,2,7,7.0
1275975,62221,prior,2,6,15,8.0
2485807,182945,prior,16,6,14,13.0
3154273,58005,prior,43,5,12,9.0
642687,94339,prior,16,0,12,2.0
214555,115300,prior,14,1,19,21.0
2173438,118021,prior,18,1,16,10.0
1666290,52297,prior,18,4,11,7.0
2222905,146613,prior,41,5,8,7.0
544157,10429,prior,66,5,15,1.0
1279646,135283,prior,3,6,18,6.0
1897472,146068,prior,12,2,9,7.0
2885054,46749,prior,48,2,13,7.0
1856635,115720,prior,42,0,19,6.0
1339182,158133,prior,3,0,13,13.0
3356193,131689,prior,4,2,19,25.0
749076,182519,prior,20,0,9,6.0
2544490,193102,prior,2,6,22,30.0
1506334,33876,prior,11,1,7,6.0
1560755,118132,prior,43,4,10,4.0
83398,174457,prior,12,6,13,7.0
1358502,163963,prior,8,4,11,12.0
3145936,12549,prior,18,0,23,3.0
1061542,199789,prior,4,2,17,8.0
967334,158618,prior,24,2,18,6.0
1116589,82370,prior,5,2,13,2.0
3007415,59613,prior,70,2,17,3.0
3417073,174085,prior,4,1,16,5.0
2615028,175537,prior,11,3,23,1.0
1812255,96835,prior,25,0,10,8.0
564950,71456,prior,1,3,18,
253153,124793,prior,27,6,14,11.0
77778,118193,train,4,4,15,30.0
2871300,117192,prior,11,6,10,13.0
227028,90896,prior,13,0,17,30.0
2656616,94244,prior,13,4,20,5.0
233754,193946,prior,1,0,13,
1288677,163632,prior,3,1,8,30.0
1389013,196232,prior,13,6,11,8.0
1641787,45230,prior,4,6,11,13.0
454985,187289,prior,14,3,22,14.0
3387532,100793,prior,3,6,16,30.0
2189479,155734,prior,5,5,17,13.0
707766,134898,prior,1,3,17,
2604324,199587,train,6,2,16,30.0
2356279,139103,prior,11,2,10,7.0
1952005,39029,prior,4,2,10,5.0
2289444,170774,prior,4,3,11,16.0
1614966,159372,prior,13,1,10,7.0
2837274,61255,prior,24,1,16,12.0
2865834,123787,prior,7,0,9,6.0
1786597,101123,prior,18,2,10,5.0
859993,168179,train,11,0,14,30.0
303996,51576,prior,28,0,16,7.0
1829615,113434,prior,1,1,15,
1030805,130372,prior,15,0,18,3.0
2623750,169148,prior,19,1,21,18.0
2164573,44534,prior,9,0,10,12.0
949492,140136,train,4,3,16,12.0
917998,95833,prior,7,0,10,7.0
3289358,82263,prior,30,6,14,7.0
1199795,12517,prior,2,2,21,26.0
1049568,193788,prior,29,6,20,5.0
349322,89645,prior,19,0,16,8.0
437353,99296,prior,2,0,22,18.0
3325053,73310,prior,51,2,16,1.0
1121280,201715,prior,8,3,9,8.0
3146888,149680,prior,36,1,11,4.0
1901094,67064,prior,5,0,10,5.0
1553962,137975,prior,44,1,8,6.0
1793502,150637,prior,1,4,16,
2036239,132380,prior,2,6,12,1.0
3108736,148738,prior,3,6,15,7.0
411938,179810,prior,42,4,10,3.0
624823,3256,prior,33,1,11,7.0
1170067,59422,prior,15,3,8,6.0
1301219,66773,prior,32,1,20,7.0
975411,2849,prior,40,0,18,7.0
1454606,61441,prior,7,4,20,15.0
695104,43521,prior,2,3,16,30.0
2167158,99955,prior,25,4,13,6.0
1281769,69679,prior,7,0,8,30.0
1416308,136064,prior,12,1,11,6.0
552444,112847,prior,28,0,13,14.0
2554363,116548,prior,4,6,9,13.0
1275185,168647,prior,15,4,7,19.0
172274,184893,prior,34,1,10,3.0
1579124,146801,train,5,2,11,25.0
